ID;DateKey;Variable;Value
48;17.04.2019;kpi_1_brand_3;2
48;17.04.2019;kpi_1_brand_4;6
48;17.04.2019;kpi_2_brand_1;28
48;17.04.2019;kpi_2_brand_2;22
48;17.04.2019;kpi_2_brand_3;31
48;17.04.2019;kpi_2_brand_4;31
48;17.04.2019;kpi_3_brand_1;47
48;17.04.2019;kpi_3_brand_2;63
48;17.04.2019;kpi_3_brand_3;76
48;17.04.2019;kpi_3_brand_4;96
48;17.04.2019;dim_1;2
48;17.04.2019;dim_2;2
49;18.04.2019;kpi_1_brand_1;9
49;18.04.2019;kpi_1_brand_2;8
49;18.04.2019;kpi_1_brand_3;15
49;18.04.2019;kpi_1_brand_4;20
49;18.04.2019;kpi_2_brand_1;29
49;18.04.2019;kpi_2_brand_2;28
49;18.04.2019;kpi_2_brand_3;23
49;18.04.2019;kpi_2_brand_4;33
49;18.04.2019;kpi_3_brand_1;45
49;18.04.2019;kpi_3_brand_2;59
49;18.04.2019;kpi_3_brand_3;50
49;18.04.2019;kpi_3_brand_4;80
49;18.04.2019;dim_1;2
49;18.04.2019;dim_2;3
50;19.04.2019;kpi_1_brand_1;10
50;19.04.2019;kpi_1_brand_2;6
50;19.04.2019;kpi_1_brand_3;8
50;19.04.2019;kpi_1_brand_4;14
50;19.04.2019;kpi_2_brand_1;28
50;19.04.2019;kpi_2_brand_2;26
50;19.04.2019;kpi_2_brand_3;20
50;19.04.2019;kpi_2_brand_4;44
50;19.04.2019;kpi_3_brand_1;49
50;19.04.2019;kpi_3_brand_2;68
50;19.04.2019;kpi_3_brand_3;58
50;19.04.2019;kpi_3_brand_4;84
50;19.04.2019;dim_1;1
50;19.04.2019;dim_2;2
51;20.04.2019;kpi_1_brand_1;6
51;20.04.2019;kpi_1_brand_2;4
51;20.04.2019;kpi_1_brand_3;18
51;20.04.2019;kpi_1_brand_4;19
51;20.04.2019;kpi_2_brand_1;25
51;20.04.2019;kpi_2_brand_2;34
51;20.04.2019;kpi_2_brand_3;30
51;20.04.2019;kpi_2_brand_4;36
51;20.04.2019;kpi_3_brand_1;53
51;20.04.2019;kpi_3_brand_2;61
51;20.04.2019;kpi_3_brand_3;58
51;20.04.2019;kpi_3_brand_4;80
51;20.04.2019;dim_1;1
51;20.04.2019;dim_2;2
52;21.04.2019;kpi_1_brand_1;5
52;21.04.2019;kpi_1_brand_2;14
52;21.04.2019;kpi_1_brand_3;10
52;21.04.2019;kpi_1_brand_4;18
52;21.04.2019;kpi_2_brand_1;29
52;21.04.2019;kpi_2_brand_2;24
52;21.04.2019;kpi_2_brand_3;36
52;21.04.2019;kpi_2_brand_4;25
52;21.04.2019;kpi_3_brand_1;50
52;21.04.2019;kpi_3_brand_2;45
52;21.04.2019;kpi_3_brand_3;71
52;21.04.2019;kpi_3_brand_4;78
52;21.04.2019;dim_1;2
52;21.04.2019;dim_2;1
53;22.04.2019;kpi_1_brand_1;5
53;22.04.2019;kpi_1_brand_2;14
53;22.04.2019;kpi_1_brand_3;1
53;22.04.2019;kpi_1_brand_4;2
53;22.04.2019;kpi_2_brand_1;24
53;22.04.2019;kpi_2_brand_2;27
53;22.04.2019;kpi_2_brand_3;23
53;22.04.2019;kpi_2_brand_4;22
53;22.04.2019;kpi_3_brand_1;56
53;22.04.2019;kpi_3_brand_2;60
53;22.04.2019;kpi_3_brand_3;72
53;22.04.2019;kpi_3_brand_4;88
53;22.04.2019;dim_1;2
53;22.04.2019;dim_2;3
54;23.04.2019;kpi_1_brand_1;8
54;23.04.2019;kpi_1_brand_2;13
54;23.04.2019;kpi_1_brand_3;1
54;23.04.2019;kpi_1_brand_4;3
54;23.04.2019;kpi_2_brand_1;29
54;23.04.2019;kpi_2_brand_2;23
54;23.04.2019;kpi_2_brand_3;37
54;23.04.2019;kpi_2_brand_4;42
54;23.04.2019;kpi_3_brand_1;57
54;23.04.2019;kpi_3_brand_2;52
54;23.04.2019;kpi_3_brand_3;50
54;23.04.2019;kpi_3_brand_4;90
54;23.04.2019;dim_1;2
54;23.04.2019;dim_2;1
55;24.04.2019;kpi_1_brand_1;5
55;24.04.2019;kpi_1_brand_2;15
55;24.04.2019;kpi_1_brand_3;4
55;24.04.2019;kpi_1_brand_4;1
55;24.04.2019;kpi_2_brand_1;26
55;24.04.2019;kpi_2_brand_2;33
55;24.04.2019;kpi_2_brand_3;35
55;24.04.2019;kpi_2_brand_4;37
55;24.04.2019;kpi_3_brand_1;62
55;24.04.2019;kpi_3_brand_2;52
55;24.04.2019;kpi_3_brand_3;67
55;24.04.2019;kpi_3_brand_4;92
55;24.04.2019;dim_1;2
55;24.04.2019;dim_2;1
56;25.04.2019;kpi_1_brand_1;2
56;25.04.2019;kpi_1_brand_2;5
56;25.04.2019;kpi_1_brand_3;14
56;25.04.2019;kpi_1_brand_4;15
56;25.04.2019;kpi_2_brand_1;25
56;25.04.2019;kpi_2_brand_2;23
56;25.04.2019;kpi_2_brand_3;38
56;25.04.2019;kpi_2_brand_4;45
56;25.04.2019;kpi_3_brand_1;61
56;25.04.2019;kpi_3_brand_2;58
56;25.04.2019;kpi_3_brand_3;56
56;25.04.2019;kpi_3_brand_4;85
56;25.04.2019;dim_1;1
56;25.04.2019;dim_2;1
57;26.04.2019;kpi_1_brand_1;1
57;26.04.2019;kpi_1_brand_2;5
57;26.04.2019;kpi_1_brand_3;5
57;26.04.2019;kpi_1_brand_4;9
57;26.04.2019;kpi_2_brand_1;25
57;26.04.2019;kpi_2_brand_2;32
57;26.04.2019;kpi_2_brand_3;28
57;26.04.2019;kpi_2_brand_4;36
57;26.04.2019;kpi_3_brand_1;62
57;26.04.2019;kpi_3_brand_2;53
57;26.04.2019;kpi_3_brand_3;78
57;26.04.2019;kpi_3_brand_4;88
57;26.04.2019;dim_1;1
57;26.04.2019;dim_2;3
58;27.04.2019;kpi_1_brand_1;9
58;27.04.2019;kpi_1_brand_2;8
58;27.04.2019;kpi_1_brand_3;18
58;27.04.2019;kpi_1_brand_4;9
58;27.04.2019;kpi_2_brand_1;30
58;27.04.2019;kpi_2_brand_2;24
58;27.04.2019;kpi_2_brand_3;24
58;27.04.2019;kpi_2_brand_4;20
58;27.04.2019;kpi_3_brand_1;51
58;27.04.2019;kpi_3_brand_2;55
58;27.04.2019;kpi_3_brand_3;70
58;27.04.2019;kpi_3_brand_4;80
58;27.04.2019;dim_1;1
58;27.04.2019;dim_2;3
59;28.04.2019;kpi_1_brand_1;6
59;28.04.2019;kpi_1_brand_2;7
59;28.04.2019;kpi_1_brand_3;6
59;28.04.2019;kpi_1_brand_4;3
59;28.04.2019;kpi_2_brand_1;23
59;28.04.2019;kpi_2_brand_2;34
59;28.04.2019;kpi_2_brand_3;23
59;28.04.2019;kpi_2_brand_4;27
59;28.04.2019;kpi_3_brand_1;62
59;28.04.2019;kpi_3_brand_2;45
59;28.04.2019;kpi_3_brand_3;71
59;28.04.2019;kpi_3_brand_4;89
59;28.04.2019;dim_1;2
59;28.04.2019;dim_2;1
60;29.04.2019;kpi_1_brand_1;10
60;29.04.2019;kpi_1_brand_2;3
60;29.04.2019;kpi_1_brand_3;12
60;29.04.2019;kpi_1_brand_4;17
60;29.04.2019;kpi_2_brand_1;22
60;29.04.2019;kpi_2_brand_2;21
60;29.04.2019;kpi_2_brand_3;34
60;29.04.2019;kpi_2_brand_4;22
60;29.04.2019;kpi_3_brand_1;53
60;29.04.2019;kpi_3_brand_2;49
60;29.04.2019;kpi_3_brand_3;76
60;29.04.2019;kpi_3_brand_4;85
60;29.04.2019;dim_1;1
60;29.04.2019;dim_2;3
61;30.04.2019;kpi_1_brand_1;6
61;30.04.2019;kpi_1_brand_2;4
61;30.04.2019;kpi_1_brand_3;16
61;30.04.2019;kpi_1_brand_4;18
61;30.04.2019;kpi_2_brand_1;21
61;30.04.2019;kpi_2_brand_2;33
61;30.04.2019;kpi_2_brand_3;29
61;30.04.2019;kpi_2_brand_4;27
61;30.04.2019;kpi_3_brand_1;55
61;30.04.2019;kpi_3_brand_2;66
61;30.04.2019;kpi_3_brand_3;65
61;30.04.2019;kpi_3_brand_4;84
61;30.04.2019;dim_1;2
61;30.04.2019;dim_2;2
62;01.05.2019;kpi_1_brand_1;5
62;01.05.2019;kpi_1_brand_2;2
62;01.05.2019;kpi_1_brand_3;13
62;01.05.2019;kpi_1_brand_4;8
62;01.05.2019;kpi_2_brand_1;24
62;01.05.2019;kpi_2_brand_2;28
62;01.05.2019;kpi_2_brand_3;29
62;01.05.2019;kpi_2_brand_4;21
62;01.05.2019;kpi_3_brand_1;64
62;01.05.2019;kpi_3_brand_2;50
62;01.05.2019;kpi_3_brand_3;58
62;01.05.2019;kpi_3_brand_4;86
62;01.05.2019;dim_1;2
62;01.05.2019;dim_2;3
63;02.05.2019;kpi_1_brand_1;9
63;02.05.2019;kpi_1_brand_2;12
63;02.05.2019;kpi_1_brand_3;5
63;02.05.2019;kpi_1_brand_4;12
63;02.05.2019;kpi_2_brand_1;21
63;02.05.2019;kpi_2_brand_2;31
63;02.05.2019;kpi_2_brand_3;35
63;02.05.2019;kpi_2_brand_4;26
63;02.05.2019;kpi_3_brand_1;55
63;02.05.2019;kpi_3_brand_2;50
63;02.05.2019;kpi_3_brand_3;65
63;02.05.2019;kpi_3_brand_4;84
63;02.05.2019;dim_1;2
63;02.05.2019;dim_2;3
64;03.05.2019;kpi_1_brand_1;4
64;03.05.2019;kpi_1_brand_2;15
64;03.05.2019;kpi_1_brand_3;14
64;03.05.2019;kpi_1_brand_4;19
64;03.05.2019;kpi_2_brand_1;22
64;03.05.2019;kpi_2_brand_2;32
64;03.05.2019;kpi_2_brand_3;39
64;03.05.2019;kpi_2_brand_4;38
64;03.05.2019;kpi_3_brand_1;63
64;03.05.2019;kpi_3_brand_2;56
64;03.05.2019;kpi_3_brand_3;80
64;03.05.2019;kpi_3_brand_4;85
64;03.05.2019;dim_1;1
64;03.05.2019;dim_2;1
65;04.05.2019;kpi_1_brand_1;6
65;04.05.2019;kpi_1_brand_2;5
65;04.05.2019;kpi_1_brand_3;17
65;04.05.2019;kpi_1_brand_4;14
65;04.05.2019;kpi_2_brand_1;29
65;04.05.2019;kpi_2_brand_2;29
65;04.05.2019;kpi_2_brand_3;24
65;04.05.2019;kpi_2_brand_4;26
65;04.05.2019;kpi_3_brand_1;58
65;04.05.2019;kpi_3_brand_2;65
65;04.05.2019;kpi_3_brand_3;71
65;04.05.2019;kpi_3_brand_4;80
65;04.05.2019;dim_1;2
65;04.05.2019;dim_2;3
66;05.05.2019;kpi_1_brand_1;9
66;05.05.2019;kpi_1_brand_2;4
66;05.05.2019;kpi_1_brand_3;17
66;05.05.2019;kpi_1_brand_4;12
66;05.05.2019;kpi_2_brand_1;22
66;05.05.2019;kpi_2_brand_2;34
66;05.05.2019;kpi_2_brand_3;39
66;05.05.2019;kpi_2_brand_4;31
66;05.05.2019;kpi_3_brand_1;62
66;05.05.2019;kpi_3_brand_2;63
66;05.05.2019;kpi_3_brand_3;51
66;05.05.2019;kpi_3_brand_4;97
66;05.05.2019;dim_1;1
66;05.05.2019;dim_2;1
67;06.05.2019;kpi_1_brand_1;6
67;06.05.2019;kpi_1_brand_2;3
67;06.05.2019;kpi_1_brand_3;11
67;06.05.2019;kpi_1_brand_4;3
67;06.05.2019;kpi_2_brand_1;30
67;06.05.2019;kpi_2_brand_2;28
67;06.05.2019;kpi_2_brand_3;32
67;06.05.2019;kpi_2_brand_4;27
67;06.05.2019;kpi_3_brand_1;50
67;06.05.2019;kpi_3_brand_2;45
67;06.05.2019;kpi_3_brand_3;67
67;06.05.2019;kpi_3_brand_4;92
67;06.05.2019;dim_1;2
67;06.05.2019;dim_2;3
68;07.05.2019;kpi_1_brand_1;1
68;07.05.2019;kpi_1_brand_2;15
68;07.05.2019;kpi_1_brand_3;10
68;07.05.2019;kpi_1_brand_4;1
68;07.05.2019;kpi_2_brand_1;30
68;07.05.2019;kpi_2_brand_2;26
68;07.05.2019;kpi_2_brand_3;32
68;07.05.2019;kpi_2_brand_4;32
68;07.05.2019;kpi_3_brand_1;65
68;07.05.2019;kpi_3_brand_2;63
68;07.05.2019;kpi_3_brand_3;79
68;07.05.2019;kpi_3_brand_4;98
68;07.05.2019;dim_1;2
68;07.05.2019;dim_2;1
69;08.05.2019;kpi_1_brand_1;5
69;08.05.2019;kpi_1_brand_2;3
69;08.05.2019;kpi_1_brand_3;12
69;08.05.2019;kpi_1_brand_4;6
69;08.05.2019;kpi_2_brand_1;27
69;08.05.2019;kpi_2_brand_2;20
69;08.05.2019;kpi_2_brand_3;35
69;08.05.2019;kpi_2_brand_4;32
69;08.05.2019;kpi_3_brand_1;44
69;08.05.2019;kpi_3_brand_2;65
69;08.05.2019;kpi_3_brand_3;52
69;08.05.2019;kpi_3_brand_4;96
69;08.05.2019;dim_1;2
69;08.05.2019;dim_2;2
70;09.05.2019;kpi_1_brand_1;7
70;09.05.2019;kpi_1_brand_2;9
70;09.05.2019;kpi_1_brand_3;11
70;09.05.2019;kpi_1_brand_4;3
70;09.05.2019;kpi_2_brand_1;22
70;09.05.2019;kpi_2_brand_2;26
70;09.05.2019;kpi_2_brand_3;30
70;09.05.2019;kpi_2_brand_4;29
70;09.05.2019;kpi_3_brand_1;56
70;09.05.2019;kpi_3_brand_2;51
70;09.05.2019;kpi_3_brand_3;67
70;09.05.2019;kpi_3_brand_4;86
70;09.05.2019;dim_1;2
70;09.05.2019;dim_2;3
71;10.05.2019;kpi_1_brand_1;1
71;10.05.2019;kpi_1_brand_2;7
71;10.05.2019;kpi_1_brand_3;8
71;10.05.2019;kpi_1_brand_4;13
71;10.05.2019;kpi_2_brand_1;29
71;10.05.2019;kpi_2_brand_2;30
71;10.05.2019;kpi_2_brand_3;23
71;10.05.2019;kpi_2_brand_4;40
71;10.05.2019;kpi_3_brand_1;43
71;10.05.2019;kpi_3_brand_2;61
71;10.05.2019;kpi_3_brand_3;74
71;10.05.2019;kpi_3_brand_4;79
71;10.05.2019;dim_1;1
71;10.05.2019;dim_2;1
72;11.05.2019;kpi_1_brand_1;4
72;11.05.2019;kpi_1_brand_2;9
72;11.05.2019;kpi_1_brand_3;14
72;11.05.2019;kpi_1_brand_4;17
72;11.05.2019;kpi_2_brand_1;23
72;11.05.2019;kpi_2_brand_2;28
72;11.05.2019;kpi_2_brand_3;35
72;11.05.2019;kpi_2_brand_4;22
72;11.05.2019;kpi_3_brand_1;58
72;11.05.2019;kpi_3_brand_2;55
72;11.05.2019;kpi_3_brand_3;63
72;11.05.2019;kpi_3_brand_4;75
72;11.05.2019;dim_1;1
72;11.05.2019;dim_2;3
73;12.05.2019;kpi_1_brand_1;1
73;12.05.2019;kpi_1_brand_2;14
73;12.05.2019;kpi_1_brand_3;13
73;12.05.2019;kpi_1_brand_4;4
73;12.05.2019;kpi_2_brand_1;28
73;12.05.2019;kpi_2_brand_2;21
73;12.05.2019;kpi_2_brand_3;33
73;12.05.2019;kpi_2_brand_4;39
73;12.05.2019;kpi_3_brand_1;49
73;12.05.2019;kpi_3_brand_2;48
73;12.05.2019;kpi_3_brand_3;80
73;12.05.2019;kpi_3_brand_4;81
73;12.05.2019;dim_1;2
73;12.05.2019;dim_2;3
74;13.05.2019;kpi_1_brand_1;10
74;13.05.2019;kpi_1_brand_2;14
74;13.05.2019;kpi_1_brand_3;7
74;13.05.2019;kpi_1_brand_4;16
74;13.05.2019;kpi_2_brand_1;24
74;13.05.2019;kpi_2_brand_2;35
74;13.05.2019;kpi_2_brand_3;33
74;13.05.2019;kpi_2_brand_4;44
74;13.05.2019;kpi_3_brand_1;49
74;13.05.2019;kpi_3_brand_2;67
74;13.05.2019;kpi_3_brand_3;68
74;13.05.2019;kpi_3_brand_4;96
74;13.05.2019;dim_1;2
74;13.05.2019;dim_2;1
75;14.05.2019;kpi_1_brand_1;2
75;14.05.2019;kpi_1_brand_2;1
75;14.05.2019;kpi_1_brand_3;5
75;14.05.2019;kpi_1_brand_4;1
75;14.05.2019;kpi_2_brand_1;28
75;14.05.2019;kpi_2_brand_2;29
75;14.05.2019;kpi_2_brand_3;24
75;14.05.2019;kpi_2_brand_4;43
75;14.05.2019;kpi_3_brand_1;46
75;14.05.2019;kpi_3_brand_2;46
75;14.05.2019;kpi_3_brand_3;78
75;14.05.2019;kpi_3_brand_4;79
75;14.05.2019;dim_1;2
75;14.05.2019;dim_2;1
76;15.05.2019;kpi_1_brand_1;7
76;15.05.2019;kpi_1_brand_2;7
76;15.05.2019;kpi_1_brand_3;17
76;15.05.2019;kpi_1_brand_4;7
76;15.05.2019;kpi_2_brand_1;20
76;15.05.2019;kpi_2_brand_2;28
76;15.05.2019;kpi_2_brand_3;25
76;15.05.2019;kpi_2_brand_4;31
76;15.05.2019;kpi_3_brand_1;54
76;15.05.2019;kpi_3_brand_2;61
76;15.05.2019;kpi_3_brand_3;51
76;15.05.2019;kpi_3_brand_4;94
76;15.05.2019;dim_1;1
76;15.05.2019;dim_2;1
77;16.05.2019;kpi_1_brand_1;7
77;16.05.2019;kpi_1_brand_2;10
77;16.05.2019;kpi_1_brand_3;10
77;16.05.2019;kpi_1_brand_4;7
77;16.05.2019;kpi_2_brand_1;22
77;16.05.2019;kpi_2_brand_2;20
77;16.05.2019;kpi_2_brand_3;37
77;16.05.2019;kpi_2_brand_4;24
77;16.05.2019;kpi_3_brand_1;62
77;16.05.2019;kpi_3_brand_2;67
77;16.05.2019;kpi_3_brand_3;59
77;16.05.2019;kpi_3_brand_4;83
77;16.05.2019;dim_1;2
77;16.05.2019;dim_2;2
78;17.05.2019;kpi_1_brand_1;4
78;17.05.2019;kpi_1_brand_2;5
78;17.05.2019;kpi_1_brand_3;11
78;17.05.2019;kpi_1_brand_4;20
78;17.05.2019;kpi_2_brand_1;28
78;17.05.2019;kpi_2_brand_2;27
78;17.05.2019;kpi_2_brand_3;40
78;17.05.2019;kpi_2_brand_4;35
78;17.05.2019;kpi_3_brand_1;53
78;17.05.2019;kpi_3_brand_2;48
78;17.05.2019;kpi_3_brand_3;60
78;17.05.2019;kpi_3_brand_4;85
78;17.05.2019;dim_1;2
78;17.05.2019;dim_2;1
79;18.05.2019;kpi_1_brand_1;1
79;18.05.2019;kpi_1_brand_2;1
79;18.05.2019;kpi_1_brand_3;14
79;18.05.2019;kpi_1_brand_4;4
79;18.05.2019;kpi_2_brand_1;29
79;18.05.2019;kpi_2_brand_2;33
79;18.05.2019;kpi_2_brand_3;35
79;18.05.2019;kpi_2_brand_4;44
79;18.05.2019;kpi_3_brand_1;53
79;18.05.2019;kpi_3_brand_2;50
79;18.05.2019;kpi_3_brand_3;80
79;18.05.2019;kpi_3_brand_4;86
79;18.05.2019;dim_1;2
79;18.05.2019;dim_2;2
80;19.05.2019;kpi_1_brand_1;4
80;19.05.2019;kpi_1_brand_2;15
80;19.05.2019;kpi_1_brand_3;10
80;19.05.2019;kpi_1_brand_4;10
80;19.05.2019;kpi_2_brand_1;27
80;19.05.2019;kpi_2_brand_2;20
80;19.05.2019;kpi_2_brand_3;28
80;19.05.2019;kpi_2_brand_4;26
80;19.05.2019;kpi_3_brand_1;56
80;19.05.2019;kpi_3_brand_2;59
80;19.05.2019;kpi_3_brand_3;56
80;19.05.2019;kpi_3_brand_4;85
80;19.05.2019;dim_1;1
80;19.05.2019;dim_2;1
81;20.05.2019;kpi_1_brand_1;8
81;20.05.2019;kpi_1_brand_2;15
81;20.05.2019;kpi_1_brand_3;4
81;20.05.2019;kpi_1_brand_4;12
81;20.05.2019;kpi_2_brand_1;28
81;20.05.2019;kpi_2_brand_2;26
81;20.05.2019;kpi_2_brand_3;30
81;20.05.2019;kpi_2_brand_4;36
81;20.05.2019;kpi_3_brand_1;59
81;20.05.2019;kpi_3_brand_2;63
81;20.05.2019;kpi_3_brand_3;73
81;20.05.2019;kpi_3_brand_4;77
81;20.05.2019;dim_1;1
81;20.05.2019;dim_2;3
82;21.05.2019;kpi_1_brand_1;1
82;21.05.2019;kpi_1_brand_2;15
82;21.05.2019;kpi_1_brand_3;16
82;21.05.2019;kpi_1_brand_4;12
82;21.05.2019;kpi_2_brand_1;30
82;21.05.2019;kpi_2_brand_2;32
82;21.05.2019;kpi_2_brand_3;28
82;21.05.2019;kpi_2_brand_4;25
82;21.05.2019;kpi_3_brand_1;64
82;21.05.2019;kpi_3_brand_2;59
82;21.05.2019;kpi_3_brand_3;72
82;21.05.2019;kpi_3_brand_4;81
82;21.05.2019;dim_1;2
82;21.05.2019;dim_2;1
83;22.05.2019;kpi_1_brand_1;6
83;22.05.2019;kpi_1_brand_2;14
83;22.05.2019;kpi_1_brand_3;15
83;22.05.2019;kpi_1_brand_4;19
83;22.05.2019;kpi_2_brand_1;30
83;22.05.2019;kpi_2_brand_2;22
83;22.05.2019;kpi_2_brand_3;39
83;22.05.2019;kpi_2_brand_4;21
83;22.05.2019;kpi_3_brand_1;54
83;22.05.2019;kpi_3_brand_2;47
83;22.05.2019;kpi_3_brand_3;60
83;22.05.2019;kpi_3_brand_4;86
83;22.05.2019;dim_1;1
83;22.05.2019;dim_2;2
84;23.05.2019;kpi_1_brand_1;6
84;23.05.2019;kpi_1_brand_2;5
84;23.05.2019;kpi_1_brand_3;13
84;23.05.2019;kpi_1_brand_4;12
84;23.05.2019;kpi_2_brand_1;28
84;23.05.2019;kpi_2_brand_2;28
84;23.05.2019;kpi_2_brand_3;32
84;23.05.2019;kpi_2_brand_4;30
84;23.05.2019;kpi_3_brand_1;56
84;23.05.2019;kpi_3_brand_2;48
84;23.05.2019;kpi_3_brand_3;67
84;23.05.2019;kpi_3_brand_4;78
84;23.05.2019;dim_1;2
84;23.05.2019;dim_2;2
85;24.05.2019;kpi_1_brand_1;8
85;24.05.2019;kpi_1_brand_2;6
85;24.05.2019;kpi_1_brand_3;10
85;24.05.2019;kpi_1_brand_4;19
85;24.05.2019;kpi_2_brand_1;25
85;24.05.2019;kpi_2_brand_2;33
85;24.05.2019;kpi_2_brand_3;31
85;24.05.2019;kpi_2_brand_4;30
85;24.05.2019;kpi_3_brand_1;48
85;24.05.2019;kpi_3_brand_2;55
85;24.05.2019;kpi_3_brand_3;68
85;24.05.2019;kpi_3_brand_4;87
85;24.05.2019;dim_1;2
85;24.05.2019;dim_2;1
86;25.05.2019;kpi_1_brand_1;4
86;25.05.2019;kpi_1_brand_2;2
86;25.05.2019;kpi_1_brand_3;3
86;25.05.2019;kpi_1_brand_4;6
86;25.05.2019;kpi_2_brand_1;25
86;25.05.2019;kpi_2_brand_2;31
86;25.05.2019;kpi_2_brand_3;31
86;25.05.2019;kpi_2_brand_4;22
86;25.05.2019;kpi_3_brand_1;57
86;25.05.2019;kpi_3_brand_2;54
86;25.05.2019;kpi_3_brand_3;57
86;25.05.2019;kpi_3_brand_4;91
86;25.05.2019;dim_1;2
86;25.05.2019;dim_2;1
87;26.05.2019;kpi_1_brand_1;6
87;26.05.2019;kpi_1_brand_2;4
87;26.05.2019;kpi_1_brand_3;12
87;26.05.2019;kpi_1_brand_4;4
87;26.05.2019;kpi_2_brand_1;21
87;26.05.2019;kpi_2_brand_2;30
87;26.05.2019;kpi_2_brand_3;37
87;26.05.2019;kpi_2_brand_4;41
87;26.05.2019;kpi_3_brand_1;59
87;26.05.2019;kpi_3_brand_2;59
87;26.05.2019;kpi_3_brand_3;51
87;26.05.2019;kpi_3_brand_4;85
87;26.05.2019;dim_1;2
87;26.05.2019;dim_2;3
88;27.05.2019;kpi_1_brand_1;3
88;27.05.2019;kpi_1_brand_2;13
88;27.05.2019;kpi_1_brand_3;4
88;27.05.2019;kpi_1_brand_4;9
88;27.05.2019;kpi_2_brand_1;24
88;27.05.2019;kpi_2_brand_2;27
88;27.05.2019;kpi_2_brand_3;30
88;27.05.2019;kpi_2_brand_4;24
88;27.05.2019;kpi_3_brand_1;41
88;27.05.2019;kpi_3_brand_2;50
88;27.05.2019;kpi_3_brand_3;66
88;27.05.2019;kpi_3_brand_4;94
88;27.05.2019;dim_1;2
88;27.05.2019;dim_2;1
89;28.05.2019;kpi_1_brand_1;5
89;28.05.2019;kpi_1_brand_2;11
89;28.05.2019;kpi_1_brand_3;5
89;28.05.2019;kpi_1_brand_4;10
89;28.05.2019;kpi_2_brand_1;30
89;28.05.2019;kpi_2_brand_2;20
89;28.05.2019;kpi_2_brand_3;27
89;28.05.2019;kpi_2_brand_4;25
89;28.05.2019;kpi_3_brand_1;61
89;28.05.2019;kpi_3_brand_2;52
89;28.05.2019;kpi_3_brand_3;75
89;28.05.2019;kpi_3_brand_4;91
89;28.05.2019;dim_1;2
89;28.05.2019;dim_2;2
90;29.05.2019;kpi_1_brand_1;7
90;29.05.2019;kpi_1_brand_2;8
90;29.05.2019;kpi_1_brand_3;4
90;29.05.2019;kpi_1_brand_4;12
90;29.05.2019;kpi_2_brand_1;20
90;29.05.2019;kpi_2_brand_2;33
90;29.05.2019;kpi_2_brand_3;27
90;29.05.2019;kpi_2_brand_4;26
90;29.05.2019;kpi_3_brand_1;48
90;29.05.2019;kpi_3_brand_2;57
90;29.05.2019;kpi_3_brand_3;80
90;29.05.2019;kpi_3_brand_4;83
90;29.05.2019;dim_1;1
90;29.05.2019;dim_2;3
91;30.05.2019;kpi_1_brand_1;1
91;30.05.2019;kpi_1_brand_2;4
91;30.05.2019;kpi_1_brand_3;4
91;30.05.2019;kpi_1_brand_4;13
91;30.05.2019;kpi_2_brand_1;28
91;30.05.2019;kpi_2_brand_2;31
91;30.05.2019;kpi_2_brand_3;36
91;30.05.2019;kpi_2_brand_4;20
91;30.05.2019;kpi_3_brand_1;53
91;30.05.2019;kpi_3_brand_2;63
91;30.05.2019;kpi_3_brand_3;76
91;30.05.2019;kpi_3_brand_4;94
91;30.05.2019;dim_1;1
91;30.05.2019;dim_2;2
92;31.05.2019;kpi_1_brand_1;4
92;31.05.2019;kpi_1_brand_2;7
92;31.05.2019;kpi_1_brand_3;16
92;31.05.2019;kpi_1_brand_4;7
92;31.05.2019;kpi_2_brand_1;22
92;31.05.2019;kpi_2_brand_2;22
92;31.05.2019;kpi_2_brand_3;32
92;31.05.2019;kpi_2_brand_4;45
92;31.05.2019;kpi_3_brand_1;54
92;31.05.2019;kpi_3_brand_2;54
92;31.05.2019;kpi_3_brand_3;72
92;31.05.2019;kpi_3_brand_4;85
92;31.05.2019;dim_1;1
92;31.05.2019;dim_2;1
93;01.06.2019;kpi_1_brand_1;5
93;01.06.2019;kpi_1_brand_2;4
93;01.06.2019;kpi_1_brand_3;12
93;01.06.2019;kpi_1_brand_4;9
93;01.06.2019;kpi_2_brand_1;26
93;01.06.2019;kpi_2_brand_2;34
93;01.06.2019;kpi_2_brand_3;30
93;01.06.2019;kpi_2_brand_4;31
93;01.06.2019;kpi_3_brand_1;64
93;01.06.2019;kpi_3_brand_2;49
93;01.06.2019;kpi_3_brand_3;64
93;01.06.2019;kpi_3_brand_4;86
93;01.06.2019;dim_1;2
93;01.06.2019;dim_2;2
94;02.06.2019;kpi_1_brand_1;2
94;02.06.2019;kpi_1_brand_2;12
94;02.06.2019;kpi_1_brand_3;2
94;02.06.2019;kpi_1_brand_4;13
94;02.06.2019;kpi_2_brand_1;27
94;02.06.2019;kpi_2_brand_2;27
94;02.06.2019;kpi_2_brand_3;36
94;02.06.2019;kpi_2_brand_4;33
94;02.06.2019;kpi_3_brand_1;50
94;02.06.2019;kpi_3_brand_2;61
94;02.06.2019;kpi_3_brand_3;52
94;02.06.2019;kpi_3_brand_4;85
94;02.06.2019;dim_1;2
94;02.06.2019;dim_2;1
95;03.06.2019;kpi_1_brand_1;10
95;03.06.2019;kpi_1_brand_2;1
95;03.06.2019;kpi_1_brand_3;3
95;03.06.2019;kpi_1_brand_4;12
95;03.06.2019;kpi_2_brand_1;23
